Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Transitorios,Remolacha,Oriente,1990,El Santuario,"160,00","160,00","4000,00"
Transitorios,Remolacha,Oriente,1990,Marinilla,"52,00","52,00","1352,00"
Transitorios,Repollo,Oriente,1990,El Santuario,"670,00","670,00","30150,00"
Transitorios,Repollo,Oriente,1990,Granada,"3,00","3,00","120,00"
Transitorios,Repollo,Oriente,1990,Marinilla,"720,00","700,00","30800,00"
Transitorios,Sorgo,Bajo Cauca,1990,Caucasia,,,
Transitorios,Tabaco,Valle de Aburra,1990,Barbosa,,,
Transitorios,Tabaco,Suroeste,1990,Betania,,,
Transitorios,Tabaco,Suroeste,1990,Fredonia,,,
Permanentes,Tamarindo,Occidente,1990,Sopetrán,"20,00","20,00","150,00"
Transitorios,Tomate Chonto,Suroeste,1990,Amagá,"36,00","22,50","270,00"
Transitorios,Tomate Chonto,Occidente,1990,Dabeiba,"200,00","180,00","7200,00"
Transitorios,Tomate Chonto,Oriente,1990,El Peñol,"246,00","230,00","8350,00"
Transitorios,Tomate Chonto,Oriente,1990,Granada,"110,00","105,00","3675,00"
Transitorios,Tomate Chonto,Oriente,1990,Guatape,"20,00","18,00","675,00"
Transitorios,Tomate Chonto,Oriente,1990,Marinilla,"580,00","550,00","20900,00"
Transitorios,Tomate Chonto,Occidente,1990,San Jerónimo,"20,00","15,00","218,00"
Permanentes,Tomate De Árbol,Oriente,1990,El Retiro,"17,00","14,00","280,00"
Permanentes,Tomate De Árbol,Norte,1990,Entrerrios,"335,00","305,00","18300,00"
Permanentes,Tomate De Árbol,Oriente,1990,La Ceja,"100,00","90,00","2340,00"
Permanentes,Tomate De Árbol,Norte,1990,Santa Rosa de Osos,"167,00","94,00","5076,00"
Permanentes,Tomate De Árbol,Oriente,1990,Sonsón,"250,00","200,00","4372,40"
Anuales,Uchuva,Oriente,1990,Marinilla,"180,00","180,00","4320,00"
Anuales,Uchuva,Oriente,1990,Rionegro,"142,50","143,00","2431,00"
Anuales,Yuca,Suroeste,1990,Amagá,"180,00","180,00","1399,99"
Anuales,Yuca,Nordeste,1990,Amalfi,"550,00","300,00","3600,00"
Anuales,Yuca,Urabá,1990,Apartadó,"370,00","740,00","11100,00"
Anuales,Yuca,Urabá,1990,Arboletes,"280,00","695,00","7779,97"
Anuales,Yuca,Bajo Cauca,1990,Cáceres,"1500,00","750,00","10800,00"
Anuales,Yuca,Magdalena Medio,1990,Caracolí,"140,00","135,00","1350,00"
Anuales,Yuca,Bajo Cauca,1990,Caucasia,"450,00","450,00","7999,97"
Anuales,Yuca,Oriente,1990,Cocorná,"900,00","450,00","9749,97"
Anuales,Yuca,Bajo Cauca,1990,El Bagre,"595,00","310,00","1799,98"
Anuales,Yuca,Oriente,1990,El Carmen de Viboral,"450,00",,
Anuales,Yuca,Magdalena Medio,1990,Maceo,"500,00","350,00","3899,00"
Anuales,Yuca,Urabá,1990,Mutatá,"552,00","200,00","4000,00"
Anuales,Yuca,Magdalena Medio,1990,Puerto Berrío,"157,00","147,00","2060,00"
Anuales,Yuca,Magdalena Medio,1990,Puerto Nare,"77,00","74,50","1237,50"
Anuales,Yuca,Suroeste,1990,Salgar,"200,00","200,00","4000,00"
Anuales,Yuca,Oriente,1990,San Carlos,"110,00","69,00","1656,00"
Anuales,Yuca,Urabá,1990,San Juan de Urabá,"150,00","150,00","1800,00"
Anuales,Yuca,Oriente,1990,San Luis,"260,00","150,00","3000,00"
Anuales,Yuca,Urabá,1990,San Pedro de Uraba,"400,00","400,00","6000,00"
Anuales,Yuca,Bajo Cauca,1990,Tarazá,"735,00","591,00","8207,99"
Anuales,Yuca,Urabá,1990,Turbo,"670,00","670,00","10050,00"
Anuales,Yuca,Norte,1990,Valdivia,"90,00","90,00","1350,00"
Anuales,Yuca,Magdalena Medio,1990,Yondó,"2300,00","2075,00","24900,00"
Anuales,Yuca,Bajo Cauca,1990,Zaragoza,"305,00","330,00","2970,00"
Transitorios,Zanahoria,Oriente,1990,El Santuario,"670,00","670,00","28140,00"
Transitorios,Zanahoria,Oriente,1990,Marinilla,"255,00","255,00","10965,00"
Permanentes,Zapote,Occidente,1990,Sopetrán,"45,00","30,00","450,00"
Permanentes,Aguacate,Oriente,1991,Abejorral,"51,00","47,00","305,50"
Permanentes,Aguacate,Urabá,1991,Apartadó,"54,00","27,00","216,00"
Permanentes,Aguacate,Suroeste,1991,Montebello,"18,00","15,00","97,50"
Permanentes,Aguacate,Suroeste,1991,Santa Bárbara,"152,00","140,00","840,00"
Permanentes,Aguacate,Urabá,1991,Turbo,"70,00","50,00","750,00"
Transitorios,Anis,Occidente,1991,Giraldo,"32,00","30,50","13,29"
Transitorios,Arroz Tecnificado,Bajo Cauca,1991,Cáceres,"520,00","512,00","1280,00"
Transitorios,Arroz Tecnificado,Bajo Cauca,1991,Caucasia,"2000,00","1995,00","6942,40"
Transitorios,Arroz Tecnificado,Urabá,1991,Mutatá,"626,00","481,00","2032,99"
Transitorios,Arroz Tecnificado,Bajo Cauca,1991,Nechí,"1000,00","1000,00","4200,00"
Transitorios,Arroz Tecnificado,Magdalena Medio,1991,Yondó,"450,00","430,00","1181,98"
Transitorios,Arroz Tradicional,Urabá,1991,Arboletes,"990,00","1005,00","2959,93"
Transitorios,Arroz Tradicional,Urabá,1991,Chigorodó,"754,00","754,00","3192,96"
Transitorios,Arroz Tradicional,Bajo Cauca,1991,El Bagre,"810,00","750,00","1059,98"
Transitorios,Arroz Tradicional,Urabá,1991,Murindó,"378,00","364,00","910,00"
Transitorios,Arroz Tradicional,Urabá,1991,Necoclí,"1000,00","1000,00","940,00"
Transitorios,Arroz Tradicional,Urabá,1991,San Juan de Urabá,"200,00","190,00","454,99"
Transitorios,Arroz Tradicional,Urabá,1991,San Pedro de Uraba,"2500,00","2500,00","3650,00"
Transitorios,Arroz Tradicional,Urabá,1991,Turbo,"3200,00","3200,00","3840,00"
Transitorios,Arroz Tradicional,Urabá,1991,Vigía del Fuerte,"1794,00","1742,00","4355,00"
Transitorios,Arroz Tradicional,Bajo Cauca,1991,Zaragoza,"480,00","435,00","690,00"
Transitorios,Arveja,Oriente,1991,Concepción,"85,00","85,00","56,10"
Transitorios,Arveja,Oriente,1991,El Santuario,"260,00","250,00","1250,00"
Transitorios,Arveja,Occidente,1991,Giraldo,"11,00","10,50","16,80"
Permanentes,Banano Exportación,Urabá,1991,Apartadó,"7344,00","6444,00","204274,80"
Permanentes,Banano Exportación,Urabá,1991,Carepa,"5951,00","5489,00","184210,84"
Permanentes,Banano Exportación,Urabá,1991,Chigorodó,"2211,00","1211,00","33610,09"
Permanentes,Banano Exportación,Urabá,1991,Turbo,"9354,00","5354,00","165438,60"
Permanentes,Cacao,Nordeste,1991,Amalfi,"310,00","280,00","140,00"
Permanentes,Cacao,Urabá,1991,Apartadó,"2940,00","2840,00","1079,20"
Permanentes,Cacao,Oriente,1991,Argelia,"242,00","232,00","83,52"
Permanentes,Cacao,Occidente,1991,Armenia,"183,00","180,00","99,00"
Permanentes,Cacao,Occidente,1991,Cañasgordas,"113,00","87,00","26,10"
Permanentes,Cacao,Magdalena Medio,1991,Caracolí,"130,00","110,00","41,80"
Permanentes,Cacao,Bajo Cauca,1991,Caucasia,"252,00","212,00","99,64"
Permanentes,Cacao,Suroeste,1991,Ciudad Bolívar,"40,00","40,00","24,00"
Permanentes,Cacao,Occidente,1991,Dabeiba,"462,00","450,00","180,00"
Permanentes,Cacao,Suroeste,1991,Fredonia,"140,00","137,00","68,50"
Permanentes,Cacao,Magdalena Medio,1991,Maceo,"750,00","590,00","147,50"
Permanentes,Cacao,Oriente,1991,Nariño,"152,00","150,00","45,00"
Permanentes,Cacao,Magdalena Medio,1991,Puerto Berrío,"206,00","190,00","66,50"
Permanentes,Cacao,Magdalena Medio,1991,Puerto Nare,"113,00","108,00","30,24"
Permanentes,Cacao,Nordeste,1991,Remedios,"121,00","121,00","60,50"
Permanentes,Cacao,Norte,1991,San Andrés de C.,"124,00","110,00","43,56"
Permanentes,Cacao,Oriente,1991,San Carlos,"80,00","80,00","33,44"
Permanentes,Cacao,Oriente,1991,San Luis,"150,00","150,00","30,00"
Permanentes,Cacao,Urabá,1991,San Pedro de Uraba,"157,00","157,00","47,10"
Permanentes,Cacao,Suroeste,1991,Santa Bárbara,"125,00","125,00","43,75"
Permanentes,Cacao,Suroeste,1991,Támesis,"367,00","355,00","195,25"
Permanentes,Cacao,Norte,1991,Valdivia,"90,00","40,00","16,00"
Permanentes,Cacao,Suroeste,1991,Valparaiso,"200,00","200,00","90,00"
Permanentes,Cacao,Magdalena Medio,1991,Yondó,"510,00","500,00","140,00"
Permanentes,Café,Oriente,1991,Abejorral,"6170,00","5449,00","6811,25"
Permanentes,Café,Oriente,1991,Alejandría,"540,00","360,00","540,00"
Permanentes,Café,Suroeste,1991,Amagá,"2517,00","2407,00","3247,04"
Permanentes,Café,Nordeste,1991,Amalfi,"2363,00","2284,00","4568,00"
Permanentes,Café,Suroeste,1991,Andes,"15136,50","12810,90","28824,53"
Permanentes,Café,Suroeste,1991,Angelópolis,"1024,00","57,00","45,49"
Permanentes,Café,Norte,1991,Angostura,"1267,00","1250,00","1625,00"
Permanentes,Café,Nordeste,1991,Anorí,"310,00","300,00","360,00"
Permanentes,Café,Occidente,1991,Anzá,"1750,00","1000,00","2500,00"
Permanentes,Café,Oriente,1991,Argelia,"2614,00","2466,00","2466,00"
Permanentes,Café,Occidente,1991,Armenia,"2334,00","1839,00","2390,70"
Permanentes,Café,Valle de Aburra,1991,Barbosa,"1714,50","1342,20","2013,30"
Permanentes,Café,Suroeste,1991,Betania,"7606,00","6500,00","8775,00"
Permanentes,Café,Suroeste,1991,Betulia,"6496,30","4957,00","9294,38"
Permanentes,Café,Norte,1991,Briceño,"727,00","682,00","908,42"
Permanentes,Café,Occidente,1991,Buriticá,"730,80","700,00","700,00"
Permanentes,Café,Occidente,1991,Caicedo,"826,00","748,00","1122,00"
Permanentes,Café,Norte,1991,Campamento,"555,00","543,00","543,00"
Permanentes,Café,Occidente,1991,Cañasgordas,"5010,00","4736,00","3552,00"
Permanentes,Café,Magdalena Medio,1991,Caracolí,"270,00","200,00","150,00"
Permanentes,Café,Suroeste,1991,Caramanta,"2740,00","2600,00","2437,50"
Permanentes,Café,Nordeste,1991,Cisneros,"634,50","553,30","724,82"
Permanentes,Café,Suroeste,1991,Ciudad Bolívar,"13636,00","11512,00","16116,80"
Permanentes,Café,Oriente,1991,Cocorná,"2080,00","1627,00","2121,61"
Permanentes,Café,Suroeste,1991,Concordia,"6463,00","5000,00","10125,00"
Permanentes,Café,Occidente,1991,Dabeiba,"2445,00","1450,00","1812,50"
Permanentes,Café,Occidente,1991,Ebéjico,"3608,00","3426,00","6852,00"
Permanentes,Café,Oriente,1991,El Peñol,"550,00","450,00","675,00"
Permanentes,Café,Oriente,1991,El Retiro,"122,00","105,00","155,40"
Permanentes,Café,Suroeste,1991,Fredonia,"5395,00","4555,00","5830,40"
Permanentes,Café,Occidente,1991,Frontino,"1470,00","920,00","2208,00"
Permanentes,Café,Occidente,1991,Giraldo,"673,30","642,70","1285,40"
Permanentes,Café,Norte,1991,Gómez Plata,"1526,00","1456,00","1365,73"
Permanentes,Café,Oriente,1991,Granada,"1664,00","1460,00","2482,00"
Permanentes,Café,Occidente,1991,Heliconia,"2810,00","2650,00","3445,00"
Permanentes,Café,Suroeste,1991,Hispania,"1604,00","1204,00","1354,50"
Permanentes,Café,Norte,1991,Ituango,"4307,00","3072,00","2641,92"
Permanentes,Café,Suroeste,1991,Jardín,"3371,50","2877,00","6401,33"
Permanentes,Café,Suroeste,1991,Jericó,"5041,00","4100,00","6150,00"
Permanentes,Café,Occidente,1991,Liborina,"1698,00","1418,00","2339,70"
Permanentes,Café,Magdalena Medio,1991,Maceo,"900,00","886,50","664,88"
Permanentes,Café,Suroeste,1991,Montebello,"3189,20","2936,80","2936,80"
Permanentes,Café,Oriente,1991,Nariño,"4180,00","4119,00","4119,00"
Permanentes,Café,Occidente,1991,Olaya,"430,00","385,00","654,50"
Permanentes,Café,Occidente,1991,Peque,"573,00","523,00","653,75"
Permanentes,Café,Suroeste,1991,Pueblorrico,"2128,00","1978,00","3758,20"
Permanentes,Café,Occidente,1991,Sabanalarga,"860,00","670,00","1500,00"
Permanentes,Café,Suroeste,1991,Salgar,"9837,00","8866,00","13299,00"
Permanentes,Café,Norte,1991,San Andrés de C.,"1146,00","1047,00","2094,00"
Permanentes,Café,Oriente,1991,San Carlos,"2559,00","2210,00","1933,75"
Permanentes,Café,Oriente,1991,San Francisco,"729,00","674,00","460,34"
Permanentes,Café,Occidente,1991,San Jerónimo,"996,50","909,00","1704,38"
Permanentes,Café,Oriente,1991,San Luis,"932,00","896,00","896,00"
Permanentes,Café,Oriente,1991,San Rafael,"2195,00","2172,00","2172,00"
Permanentes,Café,Nordeste,1991,San Roque,"2080,00","1850,00","2195,95"
Permanentes,Café,Suroeste,1991,Santa Bárbara,"3593,50","3093,00","6186,00"
Permanentes,Café,Occidente,1991,Santa Fe de Antioquia,"1365,00","1200,00","1800,00"
Permanentes,Café,Nordeste,1991,Santo Domingo,"1680,00","1520,00","2374,24"
Permanentes,Café,Oriente,1991,Sonsón,"4000,00","3642,00","3642,00"
Permanentes,Café,Occidente,1991,Sopetrán,"1193,00","1135,00","2099,75"
Permanentes,Café,Suroeste,1991,Támesis,"4429,00","3847,00","6936,14"
Permanentes,Café,Suroeste,1991,Tarso,"2763,30","2326,70","4944,24"
Permanentes,Café,Suroeste,1991,Titiribí,"2105,00","1897,00","2466,10"
Permanentes,Café,Occidente,1991,Uramita,"1563,80","1327,80","1161,83"
Permanentes,Café,Suroeste,1991,Urrao,"966,00","763,00","686,70"
Permanentes,Café,Suroeste,1991,Valparaiso,"2463,00","2293,00","3439,50"
Permanentes,Café,Suroeste,1991,Venecia,"2525,00","2300,00","4600,00"
Permanentes,Café,Nordeste,1991,Yalí,"571,70","521,00","656,46"
Permanentes,Café,Norte,1991,Yarumal,"1111,00","832,00","832,00"
Permanentes,Café,Nordeste,1991,Yolombó,"2785,00","2497,00","2497,00"
Permanentes,Caña,Oriente,1991,Abejorral,"536,00","520,00","2600,00"
Permanentes,Caña,Suroeste,1991,Amagá,"350,00","350,00","1404,55"
Permanentes,Caña,Nordeste,1991,Amalfi,"600,00","558,00","1506,60"
Permanentes,Caña,Suroeste,1991,Andes,"547,00","532,00","4256,00"
Permanentes,Caña,Suroeste,1991,Angelópolis,"132,00",,
Permanentes,Caña,Norte,1991,Angostura,"1154,00","1105,00","3315,00"
Permanentes,Caña,Nordeste,1991,Anorí,"810,00","800,00","3600,00"
Permanentes,Caña,Oriente,1991,Argelia,"267,00","258,00","1032,00"
Permanentes,Caña,Valle de Aburra,1991,Barbosa,"805,00","790,00","1975,00"
Permanentes,Caña,Norte,1991,Briceño,"250,00","250,00","750,00"
Permanentes,Caña,Norte,1991,Campamento,"4936,00","4920,00","10332,00"
Permanentes,Caña,Suroeste,1991,Caramanta,"350,00","350,00","700,00"
Permanentes,Caña,Nordeste,1991,Cisneros,"615,00","542,00","1788,60"
Permanentes,Caña,Suroeste,1991,Ciudad Bolívar,"104,00","104,00","609,44"
Permanentes,Caña,Oriente,1991,Cocorná,"1832,00","1792,00","4659,20"
Permanentes,Caña,Oriente,1991,Concepción,"116,00","112,00","336,00"
Permanentes,Caña,Suroeste,1991,Concordia,"1000,00","700,00","4375,00"
Permanentes,Caña,Occidente,1991,Dabeiba,"1020,00","975,00","4387,50"
Permanentes,Caña,Norte,1991,Don Matías,"45,00","45,00","259,20"
Permanentes,Caña,Occidente,1991,Ebéjico,"906,00","860,00","3440,00"
Permanentes,Caña,Suroeste,1991,Fredonia,"125,00","80,00","400,00"
Permanentes,Caña,Occidente,1991,Frontino,"1820,00","1128,70","8465,25"
Permanentes,Caña,Norte,1991,Gómez Plata,"258,00","240,00","1152,00"
Permanentes,Caña,Oriente,1991,Granada,"1455,00","1450,00","3770,00"
Permanentes,Caña,Norte,1991,Ituango,"379,00","353,00","953,10"
Permanentes,Caña,Suroeste,1991,Jardín,"209,00","94,00","686,20"
Permanentes,Caña,Occidente,1991,Liborina,"181,00","178,00","605,20"
Permanentes,Caña,Magdalena Medio,1991,Maceo,"487,00","477,00","1908,00"
Permanentes,Caña,Oriente,1991,Nariño,"703,00","700,00","1960,00"
Permanentes,Caña,Suroeste,1991,Pueblorrico,"380,00","200,00","1000,00"
Permanentes,Caña,Suroeste,1991,Salgar,"362,00","350,00","2800,00"
Permanentes,Caña,Norte,1991,San Andrés de C.,"252,00","244,00","585,60"
Permanentes,Caña,Oriente,1991,San Carlos,"600,00","350,00","700,00"
Permanentes,Caña,Oriente,1991,San Luis,"299,00","275,00","528,00"
Permanentes,Caña,Oriente,1991,San Rafael,"687,00","667,00","2668,00"
Permanentes,Caña,Nordeste,1991,San Roque,"2150,00","2090,00","5225,00"
Permanentes,Caña,Suroeste,1991,Santa Bárbara,"228,00","220,00","440,00"
Permanentes,Caña,Nordeste,1991,Santo Domingo,"830,00","815,00","2445,00"
Permanentes,Caña,Oriente,1991,Sonsón,"640,00","600,00","2400,00"
Permanentes,Caña,Suroeste,1991,Támesis,"210,00","210,00","840,00"
Permanentes,Caña,Suroeste,1991,Tarso,"139,00","137,00","789,12"
Permanentes,Caña,Suroeste,1991,Titiribí,"323,50","241,50","1690,50"
Permanentes,Caña,Suroeste,1991,Urrao,"840,00","810,00","3078,00"
Permanentes,Caña,Suroeste,1991,Valparaiso,"500,00","460,00","1610,00"
Permanentes,Caña,Nordeste,1991,Vegachí,"390,00","380,00","1459,20"
Permanentes,Caña,Nordeste,1991,Yalí,"917,00","886,00","2976,96"
Permanentes,Caña,Norte,1991,Yarumal,"1127,00","850,00","2550,00"
Permanentes,Caña,Nordeste,1991,Yolombó,"2100,00","2000,00","8000,00"
Permanentes,Cebolla Junca,Occidente,1991,Giraldo,"12,00","12,00","264,00"
Permanentes,Coco,Urabá,1991,Necoclí,"675,00","450,00","1944,00"
Permanentes,Coco,Urabá,1991,San Juan de Urabá,"750,00","550,00","4400,00"
Permanentes,Coco,Urabá,1991,San Pedro de Uraba,"78,00","78,00","374,40"
Permanentes,Coco,Bajo Cauca,1991,Tarazá,"125,00","80,00","545,28"
Permanentes,Esparrago,Suroeste,1991,Jardín,"25,20","21,40","149,80"
Permanentes,Fique,Oriente,1991,Alejandría,"103,00","100,00","250,00"
Permanentes,Fique,Oriente,1991,Concepción,"210,00","200,00","400,00"
Permanentes,Fique,Oriente,1991,San Vicente,"422,00","418,00","836,00"
Permanentes,Fique,Suroeste,1991,Urrao,"180,00","180,00","324,00"
Transitorios,Fríjol Arbustivo,Occidente,1991,Abriaquí,"340,00","340,00","146,98"
Transitorios,Fríjol Arbustivo,Suroeste,1991,Amagá,"60,00","55,00","27,50"
Transitorios,Fríjol Arbustivo,Nordeste,1991,Amalfi,"700,00","700,00","599,90"
Transitorios,Fríjol Arbustivo,Suroeste,1991,Andes,"69,00","55,20","55,20"
Transitorios,Fríjol Arbustivo,Occidente,1991,Anzá,"75,00","75,00","30,70"
Transitorios,Fríjol Arbustivo,Suroeste,1991,Betulia,"200,00","150,00","67,50"
Transitorios,Fríjol Arbustivo,Occidente,1991,Buriticá,"200,00","190,00","76,00"
Transitorios,Fríjol Arbustivo,Occidente,1991,Caicedo,"374,00","338,00","162,98"
Transitorios,Fríjol Arbustivo,Suroeste,1991,Ciudad Bolívar,"100,00","100,00","60,00"
Transitorios,Fríjol Arbustivo,Oriente,1991,Cocorná,"250,00","240,00","192,00"
Transitorios,Fríjol Arbustivo,Occidente,1991,Dabeiba,"1100,00","840,00","504,00"
Transitorios,Fríjol Arbustivo,Occidente,1991,Giraldo,"99,00","96,00","40,32"
Transitorios,Fríjol Arbustivo,Norte,1991,Ituango,"1530,00","1494,50","583,75"
Transitorios,Fríjol Arbustivo,Occidente,1991,Liborina,"225,00","155,00","62,00"
Transitorios,Fríjol Arbustivo,Occidente,1991,Peque,"970,00","950,00","545,00"
Transitorios,Fríjol Arbustivo,Suroeste,1991,Pueblorrico,"50,00","45,00","27,00"
Transitorios,Fríjol Arbustivo,Occidente,1991,Sabanalarga,"225,00","225,00","100,98"
Transitorios,Fríjol Arbustivo,Suroeste,1991,Salgar,"165,00","200,00","100,00"
Transitorios,Fríjol Arbustivo,Oriente,1991,San Luis,"130,00","130,00","71,50"
Transitorios,Fríjol Arbustivo,Occidente,1991,Santa Fe de Antioquia,"720,00","705,00","454,60"
Transitorios,Fríjol Arbustivo,Occidente,1991,Uramita,"1150,00","1085,00","608,47"
Transitorios,Fríjol Voluble,Oriente,1991,Abejorral,"200,00","185,00","182,80"
Transitorios,Fríjol Voluble,Oriente,1991,Concepción,"420,00","420,00","420,00"
Transitorios,Fríjol Voluble,Oriente,1991,El Carmen de Viboral,"831,50","759,40","838,30"
Transitorios,Fríjol Voluble,Oriente,1991,El Peñol,"614,00","583,00","758,00"
Transitorios,Fríjol Voluble,Oriente,1991,El Retiro,"70,00","69,50","52,20"
Transitorios,Fríjol Voluble,Oriente,1991,El Santuario,"750,00","720,00","1080,00"
Transitorios,Fríjol Voluble,Oriente,1991,Granada,"340,00","340,00","510,00"
Transitorios,Fríjol Voluble,Oriente,1991,Guarne,"953,00","928,00","1113,60"
Transitorios,Fríjol Voluble,Oriente,1991,Guatape,"76,00","76,00","93,30"
Transitorios,Fríjol Voluble,Suroeste,1991,Jericó,"58,00","58,00","29,00"
Transitorios,Fríjol Voluble,Oriente,1991,La Ceja,"193,00","188,00","159,39"
Transitorios,Fríjol Voluble,Oriente,1991,Marinilla,"4650,00","4650,00","6975,00"
Transitorios,Fríjol Voluble,Oriente,1991,Rionegro,"1500,00","1500,00","1650,00"
Transitorios,Fríjol Voluble,Oriente,1991,San Vicente,"2850,00","2850,00","2899,88"
Transitorios,Fríjol Voluble,Oriente,1991,Sonsón,"1400,00","1360,00","1632,00"
Transitorios,Fríjol Voluble,Suroeste,1991,Urrao,"1780,00","1750,00","3008,00"
Permanentes,Granadilla,Suroeste,1991,Urrao,"1250,00","1000,00","12000,00"
Permanentes,Guanábana,Magdalena Medio,1991,Maceo,"50,00","45,00","180,00"
Permanentes,Guanábana,Oriente,1991,San Carlos,"13,00","12,00","19,20"
Permanentes,Guanábana,Suroeste,1991,Santa Bárbara,"41,00","34,00","85,00"
Permanentes,Guanábana,Nordeste,1991,Vegachí,"29,00","12,00","60,00"
Transitorios,Habichuela,Oriente,1991,El Santuario,"330,00","320,00","2080,00"
Permanentes,Higo,Oriente,1991,Sonsón,"101,00","89,00","990,57"
Permanentes,Limón Pajarito,Magdalena Medio,1991,Puerto Triunfo,"200,00","200,00","2400,00"
Permanentes,Lulo,Occidente,1991,Dabeiba,"100,00","80,00","480,00"
Permanentes,Lulo,Occidente,1991,Frontino,"33,00","25,00","97,50"
Permanentes,Lulo,Occidente,1991,Olaya,"12,00","9,00","81,00"
Transitorios,Maíz Tradicional,Oriente,1991,Abejorral,"1390,00","1323,00","2051,71"
Transitorios,Maíz Tradicional,Nordeste,1991,Amalfi,"900,00","900,00","900,00"
Transitorios,Maíz Tradicional,Nordeste,1991,Anorí,"220,00","220,00","220,00"
